url,city,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,lat,long
https://eastco.craigslist.org/cto/d/1979-gmc-sierra-10-short-bed/6712612535.html,eastco,10000,1979,gmc,1500,excellent,"8 cylinders",gas,,clean,automatic,,rwd,,truck,green,https://images.craigslist.org/01313_2ePG1SDGKAj_600x450.jpg,40.385,-104.6806
https://eastco.craigslist.org/ctd/d/1931-chev-hot-rod-roadster/6712592788.html,eastco,23500,1931,chevrolet,"","like new","8 cylinders",gas,206,clean,automatic,5AE10165,rwd,full-size,convertible,custom,https://images.craigslist.org/00b0b_3TRZsQTkxr3_600x450.jpg,40.4475,-99.3672
https://eastco.craigslist.org/cto/d/59-ford-f100-shortbox/6699265323.html,eastco,1000,1959,ford,f100,fair,"6 cylinders",gas,,clean,manual,F10J9K12967,rwd,,,,https://images.craigslist.org/00101_dNSY0MmR9sn_600x450.jpg,42.28162,-103.318021
https://eastco.craigslist.org/cto/d/2013-ford-fx4/6712449481.html,eastco,30000,2013,ford,"f-150 fx4",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00P0P_iqQw73OAf5J_600x450.jpg,38.445587,-103.782679
https://eastco.craigslist.org/cto/d/2003-suburban/6712086856.html,eastco,1600,2003,chevy,suburban,salvage,"8 cylinders",gas,368120,salvage,automatic,,4wd,full-size,SUV,black,https://images.craigslist.org/01515_7zinPceBjRj_600x450.jpg,40.2541,-103.8031
https://eastco.craigslist.org/cto/d/2010-chevy-colorado-75k-miles/6712044430.html,eastco,7500,2010,chevy,colorado,,"4 cylinders",gas,,clean,automatic,,4wd,,truck,,https://images.craigslist.org/00404_8ru1MG6pNrG_600x450.jpg,40.0497,-105.2143
https://eastco.craigslist.org/cto/d/2000-ford-150-stepside/6711943232.html,eastco,2900,2000,ford,f150,good,"8 cylinders",gas,480000,clean,automatic,,4wd,mid-size,pickup,red,https://images.craigslist.org/01414_ehi6nLmzXHs_600x450.jpg,37.3521,-102.2537
https://eastco.craigslist.org/cto/d/price-reduced-1987-ford-150/6711719038.html,eastco,3800,1987,ford,e-150,,,gas,185000,clean,automatic,,,,,,https://images.craigslist.org/00707_gW9hGDBkZa3_600x450.jpg,39.8422,-105.1097
https://eastco.craigslist.org/cto/d/nissan-370z-touring-premium/6707190656.html,eastco,16800,2009,nissan,370z,"like new","6 cylinders",gas,64200,clean,automatic,,rwd,compact,coupe,white,https://images.craigslist.org/00M0M_fMlmFUajCOd_600x450.jpg,40.0497,-105.2143
https://eastco.craigslist.org/cto/d/larait/6711485757.html,eastco,25000,2010,ford,"",excellent,"8 cylinders",diesel,102000,clean,automatic,,4wd,full-size,,white,https://images.craigslist.org/00b0b_7GHYbtvNb23_600x450.jpg,39.303472,-102.277203
https://eastco.craigslist.org/cto/d/2000-dodge-dakota/6711453629.html,eastco,6000,2000,dodge,dakota,good,"8 cylinders",gas,136437,clean,automatic,,4wd,mid-size,truck,white,https://images.craigslist.org/00O0O_4QZfQuCcQW7_600x450.jpg,39.987676,-102.112465
https://eastco.craigslist.org/cto/d/12-dodge-ram/6710938759.html,eastco,16500,2012,dodge,1500,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00I0I_aPDsAvoZRfO_600x450.jpg,40.608647,-100.739854
https://eastco.craigslist.org/cto/d/1983-chevy-silverado/6710781214.html,eastco,1200,1983,chevy,silverado,fair,"8 cylinders",gas,96000,salvage,automatic,,rwd,full-size,truck,red,https://images.craigslist.org/01111_3oc4cBydYUp_600x450.jpg,39.172636,-104.529026
https://eastco.craigslist.org/cto/d/2008-gmc-1500/6710653542.html,eastco,17500,2008,gmc,"1500 sierra",good,"5 cylinders",gas,102750,clean,automatic,,4wd,full-size,pickup,black,https://images.craigslist.org/00u0u_962JIbzAB3A_600x450.jpg,40.6306,-103.2212
https://eastco.craigslist.org/cto/d/1999-ford-73-super-duty/6710652921.html,eastco,12000,1999,ford,"super duty f-250",excellent,"8 cylinders",diesel,268450,clean,automatic,,4wd,,pickup,blue,https://images.craigslist.org/00c0c_h1lUuBP9r3Z_600x450.jpg,37.94029,-103.505532
https://eastco.craigslist.org/cto/d/1939-dodge/6700742544.html,eastco,12500,1939,dodge,"tc 1/2 ton",good,"6 cylinders",gas,,lien,manual,,rwd,full-size,,brown,https://images.craigslist.org/00L0L_ba7f3xBvITY_600x450.jpg,39.0791,-108.4916
https://eastco.craigslist.org/cto/d/2006-toyota-tundra-crew-cab/6710172944.html,eastco,19500,2006,toyota,tundra,excellent,"8 cylinders",gas,,lien,automatic,,4wd,,,green,https://images.craigslist.org/00Y0Y_8Ip0GKUJ1Ry_600x450.jpg,39.7187,-82.6031
https://eastco.craigslist.org/ctd/d/2004-toyota-camry-solara-se/6710129154.html,eastco,4499,2004,toyota,solara,,,other,121602,clean,manual,,fwd,compact,coupe,silver,https://images.craigslist.org/00w0w_evtNJgS9D1A_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2007-jeep-compass-limited-4dr/6710128576.html,eastco,5999,2007,jeep,compass,,,other,116994,clean,manual,,fwd,,SUV,white,https://images.craigslist.org/00606_5mzFP7qIVoo_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2004-dodge-ram-pickup-3500/6710128525.html,eastco,15995,2004,ram,"",,,diesel,154314,clean,automatic,,fwd,,pickup,,https://images.craigslist.org/00b0b_bwgTVLkIuWQ_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/1999-buick-century-limited/6710128485.html,eastco,5999,1999,buick,century,,,other,29048,clean,automatic,,,,sedan,,https://images.craigslist.org/00l0l_hBYzDKekqRW_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/1999-ford-250-fsuper-duty-xlt/6710128509.html,eastco,10499,1999,ford,f-250,,,diesel,254575,clean,automatic,,4wd,,pickup,blue,https://images.craigslist.org/00U0U_cwnHWD9Ne7U_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2005-jeep-liberty-limited-4wd/6710128478.html,eastco,7499,2005,jeep,liberty,,,diesel,144375,clean,automatic,,4wd,,SUV,red,https://images.craigslist.org/00q0q_9h3MPNq9neW_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2005-gmc-sierra-1500-slt-4dr/6710128522.html,eastco,10999,2005,gmc,sierra,,,other,178734,clean,automatic,,4wd,,pickup,white,https://images.craigslist.org/00k0k_a1wUSio8nCf_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2004-ford-350-fsuper-duty-xlt/6710128467.html,eastco,10499,2004,ford,f-350,,,diesel,241833,clean,automatic,,4wd,,pickup,,https://images.craigslist.org/00808_a7qKYD5Fomh_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2004-nissan-maxima-35-sl-4dr/6710128450.html,eastco,3499,2004,nissan,maxima,,,other,187232,clean,automatic,,fwd,,sedan,silver,https://images.craigslist.org/00505_6idjQhvs22P_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2008-toyota-tundra-limited/6710128434.html,eastco,21999,2008,toyota,tundra,,,other,92284,clean,automatic,,4wd,,pickup,red,https://images.craigslist.org/00c0c_lU57loxmboy_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2007-chevrolet-chevy/6710128398.html,eastco,14999,2007,chevrolet,avalanche,,,other,107223,clean,automatic,,4wd,,pickup,black,https://images.craigslist.org/00Y0Y_aEA1QYJjmIn_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2012-chevrolet-chevy/6710128408.html,eastco,21999,2012,chevrolet,silverado,,,other,98407,clean,automatic,,4wd,,pickup,black,https://images.craigslist.org/00j0j_bcYz9zyCyjU_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2009-ford-expedition-el-xlt/6710128354.html,eastco,8999,2009,ford,"expedition max",,,other,179787,clean,automatic,,4wd,,SUV,black,https://images.craigslist.org/00y0y_j5MFPsJaz0H_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2007-lincoln-navigator/6710128274.html,eastco,9999,2007,lincoln,navigator,,,other,158693,clean,automatic,,4wd,,SUV,black,https://images.craigslist.org/00r0r_aFlpklHfPEe_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2012-ford-explorer-xlt-awd/6710128167.html,eastco,11995,2012,ford,explorer,,,other,182077,clean,automatic,,4wd,,SUV,black,https://images.craigslist.org/01212_aO52b4E9LeA_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2017-nissan-altima-25-sl-4dr/6710128173.html,eastco,16999,2017,nissan,altima,,,other,40116,clean,,,fwd,,sedan,,https://images.craigslist.org/00000_7YnUM8LBBsp_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2015-dodge-grand-caravan-t/6710128134.html,eastco,18999,2015,dodge,"caravan/grand caravan",,,other,22660,clean,automatic,,fwd,,wagon,silver,https://images.craigslist.org/00k0k_6Ku52YNvwnY_600x450.jpg,39.71087,-105.00285
https://eastco.craigslist.org/ctd/d/2004-chevrolet-chevy/6710128015.html,eastco,9499,2004,chevrolet,avalanche,,,other,157192,clean,automatic,,fwd,,pickup,silver,https://images.craigslist.org/00f0f_fx0hM8hNu81_600x450.jpg,39.71087,-105.00285
https://reno.craigslist.org/cto/d/2005-jeep-wrangler-tj-rock/6718641289.html,reno,22500,2005,jeep,"wrangler tj rubicon",excellent,"6 cylinders",gas,,clean,manual,,4wd,,,white,https://images.craigslist.org/00k0k_aj1FNgRKI1A_600x450.jpg,36.508,-119.5433
https://reno.craigslist.org/cto/d/1968-mustang/6718640814.html,reno,11000,1968,ford,mustang,,"8 cylinders",gas,,clean,automatic,,,,coupe,white,https://images.craigslist.org/00Z0Z_8tsboJ8Gs7w_600x450.jpg,38.6627,-121.3406
https://reno.craigslist.org/cto/d/99-fordcrew-cab-diesel-4x4/6706589088.html,reno,10500,1999,ford,f250,good,"8 cylinders",diesel,330000,clean,automatic,,4wd,,truck,,https://images.craigslist.org/00J0J_hu0jxNvZYNI_600x450.jpg,38.6946,-121.2692
https://reno.craigslist.org/cto/d/2003-mercury-mountaineer-awd/6698262489.html,reno,4800,2003,mercury,mountaineer,excellent,"8 cylinders",gas,,clean,automatic,,4wd,mid-size,SUV,,https://images.craigslist.org/00f0f_73TQhQE4wh9_600x450.jpg,39.6269,-119.7081
https://reno.craigslist.org/cto/d/all-wheel-drive-2004-toyota/6718632494.html,reno,10,2004,toyota,"4runner sport awd",excellent,"8 cylinders",gas,90815,clean,automatic,JTEBT14RX40030476,4wd,full-size,SUV,black,https://images.craigslist.org/00Z0Z_1T7lnucm2DP_600x450.jpg,39.5483,-119.7957
https://reno.craigslist.org/cto/d/2012-acura-mdx-sh-awd/6718634038.html,reno,16500,2012,acura,mdx,excellent,"6 cylinders",gas,68000,salvage,automatic,2HNYD2H23CH529106,4wd,mid-size,SUV,,https://images.craigslist.org/00f0f_4cRuXg274RM_600x450.jpg,38.7159,-121.3648
https://reno.craigslist.org/cto/d/built-ek-hatch-sleeper-street/6714328880.html,reno,9000,1996,honda,"",,,gas,,clean,manual,,,,,,https://images.craigslist.org/00k0k_lXdf2yubSp6_600x450.jpg,42.1919,-121.7241
https://reno.craigslist.org/cto/d/2011-chrysler-town-and-country/6716700638.html,reno,8900,2011,chrysler,"town country",excellent,,gas,90000,clean,automatic,,fwd,,,,https://images.craigslist.org/00e0e_lKqaq1ZLXhL_600x450.jpg,38.703436,-121.326485
https://reno.craigslist.org/cto/d/2000-ford-f250-super-duty/6708577852.html,reno,20000,2000,ford,f250,excellent,"8 cylinders",diesel,275000,clean,automatic,1FTNW21F5YEA47560,4wd,full-size,truck,white,https://images.craigslist.org/00q0q_ewnTLcAWCwC_600x450.jpg,39.498,-119.8239
https://reno.craigslist.org/cto/d/2003-toyota-4runner/6718627558.html,reno,9000,2003,toyota,4runner,excellent,"6 cylinders",gas,160000,clean,automatic,,4wd,,,silver,https://images.craigslist.org/00g0g_iqwtA0wdOVk_600x450.jpg,38.944895,-119.97559
https://reno.craigslist.org/cto/d/2017-toyota-sequoia-sr5-suv/6716834787.html,reno,30000,2017,toyota,"sequoia sr5",excellent,"8 cylinders",gas,10000,salvage,automatic,,4wd,full-size,SUV,white,https://images.craigslist.org/00101_7qCLoFoQujJ_600x450.jpg,38.6895,-121.4479
https://reno.craigslist.org/cto/d/brand-new-honda-civic-2018/6713454402.html,reno,19000,2018,honda,civic,new,"4 cylinders",gas,13000,clean,automatic,,,full-size,sedan,white,https://images.craigslist.org/00e0e_1yUkZfSYkgc_600x450.jpg,39.5473,-119.7556
https://reno.craigslist.org/cto/d/89-camaro-stock-suspension/6716615513.html,reno,1,1989,chevy,camaro,good,"8 cylinders",gas,,clean,automatic,,rwd,mid-size,hatchback,red,https://images.craigslist.org/00u0u_jvrkpvE5P7j_600x450.jpg,39.313035,-119.504084
https://reno.craigslist.org/cto/d/1994-ford-f250/6718625129.html,reno,1000,1994,ford,f250,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00h0h_dWUbP1wAIV_600x450.jpg,39.6412,-119.8735
https://reno.craigslist.org/cto/d/1990-toyota-pickup-22re-low/6705376542.html,reno,3400,1990,toyota,"",good,"4 cylinders",gas,136000,clean,manual,,rwd,,pickup,red,https://images.craigslist.org/00M0M_4N2M4fTKlAr_600x450.jpg,39.4703,-118.7861
https://reno.craigslist.org/cto/d/lifted-chevy/6711799571.html,reno,1,1997,chevy,"",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00w0w_8SozxC2xB70_600x450.jpg,39.3385,-120.1729
https://reno.craigslist.org/cto/d/2010-volkswagen-tiguan/6709456743.html,reno,8500,2010,volkswagen,tiguan,excellent,"4 cylinders",gas,96186,clean,automatic,wVGAV9AXXAW511358,fwd,mid-size,SUV,silver,https://images.craigslist.org/00s0s_2xH1xIOHRex_600x450.jpg,38.5981,-121.2153
https://reno.craigslist.org/cto/d/2005-subaru-baja-pickup/6718620977.html,reno,4000,2005,subaru,baja,,"4 cylinders",gas,240000,clean,automatic,,4wd,mid-size,pickup,blue,https://images.craigslist.org/00t0t_6aYnJJQCHG2_600x450.jpg,39.327192,-120.185741
https://reno.craigslist.org/cto/d/1997-chev-truck-long-bed-1-2/6718620669.html,reno,2000,1997,chevrolet,"1500 silverado",good,"8 cylinders",gas,142200,clean,automatic,,rwd,full-size,pickup,blue,https://images.craigslist.org/00v0v_gHYEAvv5WEJ_600x450.jpg,39.4972,-119.7764
https://reno.craigslist.org/cto/d/mk3-gti-vr6-5spd-excellent/6706581500.html,reno,5250,1998,vw,"golf gti",excellent,"6 cylinders",gas,159000,clean,manual,,fwd,,,red,https://images.craigslist.org/01515_c2kEVFqu7Ka_600x450.jpg,39.5354,-119.8374
https://reno.craigslist.org/cto/d/1992-dodge-dakota/6718618285.html,reno,2000,1992,dodge,dakota,good,"8 cylinders",gas,145000,clean,automatic,,rwd,mid-size,pickup,white,https://images.craigslist.org/00404_cpamO3fArRK_600x450.jpg,,
https://reno.craigslist.org/cto/d/rare-rolls-royce-1979-special/6716564869.html,reno,13500,1979,,"rolls royce silver shadow",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00000_cdYMi0v0gxz_600x450.jpg,33.7956,-118.0648
https://reno.craigslist.org/cto/d/mini-cooper-2008/6718616996.html,reno,5800,2008,mini,"cooper s",good,,gas,123500,rebuilt,automatic,WMWMF73538TV38084,fwd,,hatchback,grey,https://images.craigslist.org/00K0K_7Do4ld6UC8l_600x450.jpg,39.7224,-121.8113
https://reno.craigslist.org/cto/d/audi-a5-line-prestige/6715337954.html,reno,18500,2013,audi,a5,excellent,"4 cylinders",gas,97000,clean,automatic,WAUWFAFR2DA060105,4wd,,coupe,white,https://images.craigslist.org/00u0u_jOm0GTwZPmG_600x450.jpg,39.3809,-119.6859
https://reno.craigslist.org/cto/d/avalanchex4-z71/6718615967.html,reno,4500,2003,,Z71,good,"8 cylinders",gas,196000,clean,automatic,,4wd,,,white,https://images.craigslist.org/00g0g_154VOFsBQoI_600x450.jpg,39.663,-120.2297
https://reno.craigslist.org/cto/d/2015-toyota-prius-low-miles/6709435473.html,reno,10300,2015,toyota,prius,,,gas,,salvage,automatic,,,,,blue,https://images.craigslist.org/00C0C_3wGlaUr2cYk_600x450.jpg,39.5955,-119.7754
https://reno.craigslist.org/cto/d/ford-250-super-duty-4-wd-v8/6700219891.html,reno,7500,2004,ford,"f-250 super duty",excellent,"8 cylinders",diesel,,clean,automatic,,4wd,,truck,white,https://images.craigslist.org/00p0p_gHmr39wzGtQ_600x450.jpg,38.8703,-119.6115
https://reno.craigslist.org/cto/d/2006-jeep-grand-cherokee-srt8/6718613847.html,reno,12,2006,,"Premium Pkg",excellent,"8 cylinders",gas,,clean,automatic,,4wd,full-size,SUV,black,https://images.craigslist.org/00y0y_kHqdoux86ge_600x450.jpg,39.5249,-119.9031
https://reno.craigslist.org/cto/d/1992-dodge-dakota/6718613711.html,reno,2000,1992,dodge,dakota,good,"8 cylinders",gas,145000,clean,automatic,,rwd,mid-size,pickup,white,https://images.craigslist.org/00c0c_5hfjk4FXhcC_600x450.jpg,,
https://reno.craigslist.org/cto/d/2010-subaru-legacy-pzew/6716671331.html,reno,8,2010,subaru,"legacy awd pzve",excellent,"4 cylinders",gas,136957,clean,automatic,,4wd,full-size,sedan,,https://images.craigslist.org/00M0M_f0WcEEL5Z1t_600x450.jpg,39.5296,-119.8138
https://reno.craigslist.org/cto/d/2001-jeep-grand-cherokee/6716623558.html,reno,2700,2001,jeep,"grand cherokee",good,"6 cylinders",gas,249000,clean,automatic,,4wd,,SUV,white,https://images.craigslist.org/00E0E_gHemMSHz8Vq_600x450.jpg,39.697256,-119.97524
https://reno.craigslist.org/cto/d/2015-bmw-650i-sport-gran/6712732599.html,reno,34999,2015,bmw,"650i gran coupe","like new","8 cylinders",gas,18000,salvage,automatic,,rwd,full-size,sedan,blue,https://images.craigslist.org/00u0u_l1ACbadwQv8_600x450.jpg,39.5955,-119.7754
https://reno.craigslist.org/cto/d/2006-scion-xa/6718607536.html,reno,3700,2006,toyota,"scion xa",good,"4 cylinders",gas,130000,clean,automatic,JTKKT624X65003401,fwd,compact,hatchback,grey,https://images.craigslist.org/00C0C_6VISNTOe8Hu_600x450.jpg,39.1507,-119.7459
https://reno.craigslist.org/cto/d/2005-freightliner-2-24-box/6700763327.html,reno,14000,2005,,"Freightliner M-2",good,"6 cylinders",diesel,,clean,manual,,rwd,,truck,white,https://images.craigslist.org/00S0S_fHsyCCGKYk3_600x450.jpg,39.4972,-119.7764
https://reno.craigslist.org/cto/d/1952-plymouth/6718605028.html,reno,600,1952,,"Plymouth Cranbrook",,,gas,,clean,other,,,,,,https://images.craigslist.org/00k0k_9e56iHvXn49_600x450.jpg,38.5673,-121.5516
https://reno.craigslist.org/cto/d/1991-dodge-d350-dually/6710962862.html,reno,19500,1990,dodge,d350,,,diesel,195000,clean,automatic,,,,,,https://images.craigslist.org/00p0p_dygcnmSthj2_600x450.jpg,42.1919,-121.7241
https://reno.craigslist.org/cto/d/2001-dodge-ram-turbo-diesel/6718589277.html,reno,6900,2001,ram,"",,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00707_16CdUK1xxgm_600x450.jpg,39.5955,-119.7754
https://reno.craigslist.org/cto/d/2005-f250-4x4-lariat/6701271527.html,reno,12000,2005,ford,f250,excellent,"10 cylinders",gas,,clean,automatic,,4wd,full-size,truck,grey,https://images.craigslist.org/00Z0Z_PqP3N7k5dn_600x450.jpg,39.5955,-119.7754
https://reno.craigslist.org/cto/d/2004-toyota-highlander/6715205403.html,reno,4500,2004,toyota,highlander,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00404_2SO7BGRrOEb_600x450.jpg,39.5354,-119.8374
https://reno.craigslist.org/cto/d/1992-pontiac-firebird/6718595436.html,reno,2500,1992,pontiac,firbird,fair,"6 cylinders",gas,159000,clean,manual,,rwd,,coupe,white,https://images.craigslist.org/00o0o_cMKfanDt0Ye_600x450.jpg,40.071016,-118.488876
https://reno.craigslist.org/cto/d/2004-toyota-camry/6718592158.html,reno,3000,2004,toyota,camry,good,,gas,,clean,automatic,,fwd,,sedan,,https://images.craigslist.org/00E0E_fbSJtgdqgac_600x450.jpg,39.2401,-120.0233
https://reno.craigslist.org/cto/d/clean-nice-yukon/6718591899.html,reno,4800,2005,gmc,"1500 yukon xl",good,"8 cylinders",gas,222676,clean,automatic,,4wd,full-size,SUV,white,https://images.craigslist.org/00505_c04rSArCi2b_600x450.jpg,39.1507,-119.7459
https://reno.craigslist.org/cto/d/1968-vw-bus-volkswagen/6713376216.html,reno,9800,1968,vw,bus,"like new","4 cylinders",gas,,clean,manual,,rwd,,,,https://images.craigslist.org/00O0O_b2NG8EhEA8L_600x450.jpg,39.556872,-119.791001
https://reno.craigslist.org/cto/d/1971-vw-karmann-ghia/6704065440.html,reno,4300,1971,vw,"karmann ghia","like new","4 cylinders",gas,,clean,manual,,rwd,,,,https://images.craigslist.org/00L0L_dCFYbgF3OmG_600x450.jpg,39.5354,-119.8374
https://reno.craigslist.org/cto/d/2004-ford-350/6718590821.html,reno,1000,2004,ford,"f-350 super duty",salvage,,diesel,,clean,automatic,,,,,white,https://images.craigslist.org/00H0H_hgynd1gmxCq_600x450.jpg,39.52012,-119.736814
https://reno.craigslist.org/cto/d/2011-gmc-sierra-1500/6718590260.html,reno,18500,2011,gmc,"1500 sierra",excellent,"8 cylinders",gas,91850,clean,automatic,1GTR2VE39BZ388698,4wd,full-size,pickup,white,https://images.craigslist.org/00w0w_524tn3iB1Di_600x450.jpg,39.159351,-119.77037
https://reno.craigslist.org/cto/d/dodge-ram-2500/6718586543.html,reno,4600,2000,ram,2500,excellent,"10 cylinders",gas,136,clean,automatic,,4wd,mid-size,truck,black,https://images.craigslist.org/00y0y_cVXR4zSauPe_600x450.jpg,39.1507,-119.7459
https://reno.craigslist.org/cto/d/2001-mercedes-s500-designo/6718585872.html,reno,3700,2001,mercedes,s500,,"8 cylinders",gas,87600,clean,automatic,,rwd,,,,https://images.craigslist.org/00t0t_1uo5oa4LJXT_600x450.jpg,40.16838,-118.526001
https://reno.craigslist.org/cto/d/01-gmc-yukon-xl-1500/6716241135.html,reno,1100,2001,gmc,"1500 yukon xl",fair,"8 cylinders",gas,,clean,automatic,,rwd,,,,https://images.craigslist.org/00E0E_fgDxLQ6Mf1z_600x450.jpg,39.2025,-119.7526
https://reno.craigslist.org/cto/d/2005-toyota-tacoma-4x4-trd/6716420049.html,reno,9999,2005,toyota,"tacoma 4x4",,,gas,,clean,manual,,,,,,https://images.craigslist.org/00O0O_d5kr23fq0yY_600x450.jpg,38.4689,-121.344
https://reno.craigslist.org/cto/d/1988/6718581679.html,reno,4500,1988,jeep,"",good,"4 cylinders",gas,,clean,manual,,4wd,,,blue,https://images.craigslist.org/00t0t_2pkMXEAtypC_600x450.jpg,38.8703,-119.6115
https://reno.craigslist.org/cto/d/foot-box-truck/6695615785.html,reno,31500,2012,ford,"f550 xlt",excellent,"10 cylinders",gas,86840,clean,automatic,1FDUF5GY1CEC73993,rwd,full-size,other,white,https://images.craigslist.org/00A0A_9hYiA0jQA9Q_600x450.jpg,38.9866,-119.1596
https://reno.craigslist.org/cto/d/2012-infiniti-qx56-loaded/6716830477.html,reno,32500,2012,infiniti,qx56,excellent,"8 cylinders",gas,78800,clean,automatic,,4wd,full-size,SUV,grey,https://images.craigslist.org/00s0s_4ZhlE8VgjnX_600x450.jpg,39.395295,-119.894939
https://reno.craigslist.org/cto/d/1998-ford-explorer-4wd/6708508090.html,reno,1100,1998,ford,explorer,good,"6 cylinders",gas,,clean,automatic,,4wd,,,,https://images.craigslist.org/00505_939sIce6ee2_600x450.jpg,39.1355,-119.7588
https://reno.craigslist.org/cto/d/98-chevy-camaro-rs/6718577111.html,reno,1,1998,chevrolet,camaro,fair,"6 cylinders",gas,190000,"parts only",automatic,,rwd,compact,coupe,red,https://images.craigslist.org/00e0e_5FFhVKwulyY_600x450.jpg,39.653665,-119.881114
https://reno.craigslist.org/cto/d/2009-bmw-x5-sport-pkg-low/6706768392.html,reno,15499,2009,bmw,"x5 4.8i",excellent,"8 cylinders",gas,97000,clean,automatic,,4wd,full-size,SUV,white,https://images.craigslist.org/00B0B_4hiY99CDDvX_600x450.jpg,39.54297,-119.820328
https://reno.craigslist.org/cto/d/1969-chevy-el-camino/6698181670.html,reno,20000,1969,chevy,"el camino",good,"8 cylinders",gas,,clean,automatic,,rwd,,,red,https://images.craigslist.org/00M0M_imwXjRmNsGf_600x450.jpg,39.4703,-118.7861
https://reno.craigslist.org/cto/d/2011-bmw-325i-xdrive-all/6718573204.html,reno,8,2011,bmw,"325i xdrive awd",excellent,"6 cylinders",gas,143520,clean,automatic,,4wd,full-size,sedan,white,https://images.craigslist.org/00808_Lqglr0zybh_600x450.jpg,39.5483,-119.7957
https://reno.craigslist.org/cto/d/porsche-944-racecar/6715141264.html,reno,17000,1986,,"porsche 944",,,gas,,clean,manual,,,,,,https://images.craigslist.org/00u0u_fEJ3ZVDycW3_600x450.jpg,39.5955,-119.7754
https://reno.craigslist.org/cto/d/jeep-wrangler/6718571150.html,reno,11700,2003,jeep,wrangler,"like new","6 cylinders",gas,,clean,automatic,,4wd,compact,,orange,https://images.craigslist.org/00g0g_8WX0AzxbLnR_600x450.jpg,39.5473,-119.7556
https://reno.craigslist.org/cto/d/1984-ford-8000-dump-truck/6695052023.html,reno,5600,1984,ford,"",good,"8 cylinders",diesel,,clean,manual,,rwd,,,,https://images.craigslist.org/00b0b_23JcAGnhpBN_600x450.jpg,39.2025,-119.7526
https://reno.craigslist.org/cto/d/2013-mercedes-c250/6718562480.html,reno,19000,2013,mercedes,c250,"like new",,gas,39823,clean,automatic,,,,sedan,grey,https://images.craigslist.org/00Y0Y_51XCnyIga4D_600x450.jpg,39.1806,-120.1445
https://reno.craigslist.org/cto/d/red-1997-chevrolet-venture/6718562269.html,reno,2000,1997,chevrolet,venture,excellent,"6 cylinders",gas,157000,clean,automatic,,fwd,full-size,van,red,https://images.craigslist.org/00O0O_gevbBYInVBl_600x450.jpg,39.5473,-119.7556
https://reno.craigslist.org/ctd/d/2013-chevrolet-silveradobelow/6718564127.html,reno,30480,2013,chevrolet,"silverado 1500",,,,50402,clean,,3GCPKTE78DG306204,,,,,https://images.craigslist.org/00J0J_5CWm25mRasV_600x450.jpg,39.517905,-119.774564
https://reno.craigslist.org/cto/d/1999-dodge-durango/6718561464.html,reno,3272,1999,dodge,"durango slt 4wd",good,"8 cylinders",gas,214387,clean,automatic,,4wd,mid-size,SUV,grey,https://images.craigslist.org/00m0m_3yUsS9oVeBF_600x450.jpg,39.5473,-119.7556
https://reno.craigslist.org/ctd/d/2005-hyundai-tucson/6718562767.html,reno,3800,2005,hyundai,"tucson gls",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00p0p_fdFNxLVK6ZA_600x450.jpg,39.5473,-119.7556
https://reno.craigslist.org/cto/d/2004-pontiac-gto/6718558725.html,reno,13500,2004,pontiac,gto,excellent,"8 cylinders",gas,,clean,manual,,rwd,,,silver,https://images.craigslist.org/00j0j_3MvZvjx1DJV_600x450.jpg,38.903436,-119.825363
https://reno.craigslist.org/cto/d/2016-tesla-model-6-passenger/6709814014.html,reno,73500,2016,,"Tesla Model X 6 Passenger AWD","like new",,electric,18000,clean,automatic,,4wd,,,silver,https://images.craigslist.org/00X0X_9w8LLkqAJ54_600x450.jpg,39.3385,-120.1729
